#TaxCalculationService20200301,CalculateTax,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
#TaxCalculationRequest.INDATA.INVOICE.ATTRIBUTE1,TaxCalculationRequest.INDATA.INVOICE.CALCULATIONDIRECTION,TaxCalculationRequest.INDATA.INVOICE.EXTERNALCOMPANYID,TaxCalculationRequest.INDATA.INVOICE.COMPANYROLE,TaxCalculationRequest.INDATA.INVOICE.CURRENCYCODE,TaxCalculationRequest.INDATA.INVOICE.INVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.GEOCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.GEOCODE,TaxCalculationRequest.INDATA.Version,TaxCalculationRequest.INDATA.INVOICE.LINE.LINENUMBER,TaxCalculationRequest.INDATA.INVOICE.LINE.GROSSAMOUNT,TaxCalculationRequest.INDATA.INVOICE.LINE.QUANTITY,TaxCalculationRequest.INDATA.INVOICE.INVOICENUMBER,TaxCalculationRequest.INDATA.INVOICE.TRANSACTIONTYPE,TaxCalculationRequest.INDATA.INVOICE.LINE.ID,TaxCalculationRequest.INDATA.INVOICE.LINE.PRODUCTCODE,TaxCalculationRequest.INDATA.INVOICE.LINE.COMMODITYCODE,TaxCalculationRequest.INDATA.INVOICE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.LINE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.LINE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.ISAUDITED,TaxCalculationRequest.INDATA.INVOICE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.LINE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPNAME,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPOWNER
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MILLPORT,LAMAR,35576,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6583,1,24-11-2025TC001-AL-22827,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,SULLIGENT,LAMAR,35586,3036,US,AL,,SULLIGENT,LAMAR,35586,3036,,1,6584,1,24-11-2025TC001-AL-22828,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35544,2015,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6585,1,24-11-2025TC001-AL-22829,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35576,2028,US,AL,,UNINCORPORATED,LAMAR,35576,2028,,1,6586,1,24-11-2025TC001-AL-22830,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35544,2125,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6587,1,24-11-2025TC001-AL-22831,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35586,4611,US,AL,,UNINCORPORATED,LAMAR,35586,4611,,1,6588,1,24-11-2025TC001-AL-22832,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35574,2000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6589,1,24-11-2025TC001-AL-22833,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35544,2100,US,AL,,UNINCORPORATED,LAMAR,35544,2100,,1,6590,1,24-11-2025TC001-AL-22834,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35544,2513,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6591,1,24-11-2025TC001-AL-22835,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35544,2000,US,AL,,UNINCORPORATED,LAMAR,35544,2000,,1,6592,1,24-11-2025TC001-AL-22836,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAMAR,35552,2000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6593,1,24-11-2025TC001-AL-22837,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,VERNON,LAMAR,35555,2628,US,AL,,VERNON,LAMAR,35555,2628,,1,6594,1,24-11-2025TC001-AL-22838,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ANDERSON,LAUDERDALE,35610,3700,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6595,1,24-11-2025TC001-AL-22839,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,FLORENCE,LAUDERDALE,35630,1,US,AL,,FLORENCE,LAUDERDALE,35630,1,,1,6596,1,24-11-2025TC001-AL-22840,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,KILLEN,LAUDERDALE,35645,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6597,1,24-11-2025TC001-AL-22841,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,LEXINGTON,LAUDERDALE,35648,18,US,AL,,LEXINGTON,LAUDERDALE,35648,18,,1,6598,1,24-11-2025TC001-AL-22842,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ROGERSVILLE,LAUDERDALE,35652,2011,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6599,1,24-11-2025TC001-AL-22843,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ST. FLORIAN,LAUDERDALE,35630,7618,US,AL,,ST. FLORIAN,LAUDERDALE,35630,7618,,1,6600,1,24-11-2025TC001-AL-22844,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35610,3111,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6601,1,24-11-2025TC001-AL-22845,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35633,37,US,AL,,UNINCORPORATED,LAUDERDALE,35633,37,,1,6602,1,24-11-2025TC001-AL-22846,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35630,2910,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6603,1,24-11-2025TC001-AL-22847,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35652,18,US,AL,,UNINCORPORATED,LAUDERDALE,35652,18,,1,6604,1,24-11-2025TC001-AL-22848,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35634,2102,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6605,1,24-11-2025TC001-AL-22849,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35648,3030,US,AL,,UNINCORPORATED,LAUDERDALE,35648,3030,,1,6606,1,24-11-2025TC001-AL-22850,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35677,3009,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6607,1,24-11-2025TC001-AL-22851,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35630,2907,US,AL,,UNINCORPORATED,LAUDERDALE,35630,2907,,1,6608,1,24-11-2025TC001-AL-22852,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAUDERDALE,35610,16,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6609,1,24-11-2025TC001-AL-22853,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WATERLOO,LAUDERDALE,35677,16,US,AL,,WATERLOO,LAUDERDALE,35677,16,,1,6610,1,24-11-2025TC001-AL-22854,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,COURTLAND,LAWRENCE,35618,59,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6611,1,24-11-2025TC001-AL-22855,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,HILLSBORO,LAWRENCE,35643,16,US,AL,,HILLSBORO,LAWRENCE,35643,16,,1,6612,1,24-11-2025TC001-AL-22856,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MOULTON,LAWRENCE,35650,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6613,1,24-11-2025TC001-AL-22857,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,NORTH COURTLAND,LAWRENCE,35618,3000,US,AL,,NORTH COURTLAND,LAWRENCE,35618,3000,,1,6614,1,24-11-2025TC001-AL-22858,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,TOWN CREEK,LAWRENCE,35672,2500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6615,1,24-11-2025TC001-AL-22859,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35540,5100,US,AL,,UNINCORPORATED,LAWRENCE,35540,5100,,1,6616,1,24-11-2025TC001-AL-22860,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35603,7100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6617,1,24-11-2025TC001-AL-22861,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35650,1423,US,AL,,UNINCORPORATED,LAWRENCE,35650,1423,,1,6618,1,24-11-2025TC001-AL-22862,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35672,3102,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6619,1,24-11-2025TC001-AL-22863,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35618,3160,US,AL,,UNINCORPORATED,LAWRENCE,35618,3160,,1,6620,1,24-11-2025TC001-AL-22864,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35618,3148,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6621,1,24-11-2025TC001-AL-22865,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35643,3601,US,AL,,UNINCORPORATED,LAWRENCE,35643,3601,,1,6622,1,24-11-2025TC001-AL-22866,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LAWRENCE,35643,4020,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6623,1,24-11-2025TC001-AL-22867,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,AUBURN,LEE,36801,100,US,AL,,AUBURN,LEE,36801,100,,1,6624,1,24-11-2025TC001-AL-22868,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,LOACHAPOKA,LEE,36832,1502,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6625,1,24-11-2025TC001-AL-22869,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,NOTASULGA,LEE,36866,2101,US,AL,,NOTASULGA,LEE,36866,2101,,1,6626,1,24-11-2025TC001-AL-22870,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,OPELIKA,LEE,36801,400,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6627,1,24-11-2025TC001-AL-22871,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,PHENIX CITY,LEE,36867,300,US,AL,,PHENIX CITY,LEE,36867,300,,1,6628,1,24-11-2025TC001-AL-22872,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,SMITHS STATION,LEE,36870,7200,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6629,1,24-11-2025TC001-AL-22873,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36804,1,US,AL,,UNINCORPORATED,LEE,36804,1,,1,6630,1,24-11-2025TC001-AL-22874,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36867,904,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6631,1,24-11-2025TC001-AL-22875,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36832,2201,US,AL,,UNINCORPORATED,LEE,36832,2201,,1,6632,1,24-11-2025TC001-AL-22876,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36801,101,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6633,1,24-11-2025TC001-AL-22877,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36852,3071,US,AL,,UNINCORPORATED,LEE,36852,3071,,1,6634,1,24-11-2025TC001-AL-22878,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LEE,36879,4407,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6635,1,24-11-2025TC001-AL-22879,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,WAVERLY,LEE,36879,3403,US,AL,,WAVERLY,LEE,36879,3403,,1,6636,1,24-11-2025TC001-AL-22880,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ARDMORE,LIMESTONE,35739,7100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6637,1,24-11-2025TC001-AL-22881,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ATHENS,LIMESTONE,35611,99,US,AL,,ATHENS,LIMESTONE,35611,99,,1,6638,1,24-11-2025TC001-AL-22882,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,DECATUR,LIMESTONE,35671,3815,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6639,1,24-11-2025TC001-AL-22883,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,ELKMONT,LIMESTONE,35620,20,US,AL,,ELKMONT,LIMESTONE,35620,20,,1,6640,1,24-11-2025TC001-AL-22884,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HUNTSVILLE,LIMESTONE,35671,3002,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6641,1,24-11-2025TC001-AL-22885,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,LESTER,LIMESTONE,35647,8,US,AL,,LESTER,LIMESTONE,35647,8,,1,6642,1,24-11-2025TC001-AL-22886,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MADISON,LIMESTONE,35756,2000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6643,1,24-11-2025TC001-AL-22887,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MOORESVILLE,LIMESTONE,35649,33,US,AL,,MOORESVILLE,LIMESTONE,35649,33,,1,6644,1,24-11-2025TC001-AL-22888,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LIMESTONE,35610,3000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6645,1,24-11-2025TC001-AL-22889,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LIMESTONE,35611,6412,US,AL,,UNINCORPORATED,LIMESTONE,35611,6412,,1,6646,1,24-11-2025TC001-AL-22890,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LIMESTONE,35611,8723,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6647,1,24-11-2025TC001-AL-22891,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,BENTON,LOWNDES,36785,5423,US,AL,,BENTON,LOWNDES,36785,5423,,1,6648,1,24-11-2025TC001-AL-22892,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,FORT DEPOSIT,LOWNDES,36032,2500,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6649,1,24-11-2025TC001-AL-22893,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GORDONVILLE,LOWNDES,36040,2125,US,AL,,GORDONVILLE,LOWNDES,36040,2125,,1,6650,1,24-11-2025TC001-AL-22894,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HAYNEVILLE,LOWNDES,36040,14,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6651,1,24-11-2025TC001-AL-22895,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,LOWNDESBORO,LOWNDES,36752,18,US,AL,,LOWNDESBORO,LOWNDES,36752,18,,1,6652,1,24-11-2025TC001-AL-22896,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MOSSES,LOWNDES,36040,2200,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6653,1,24-11-2025TC001-AL-22897,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36032,4424,US,AL,,UNINCORPORATED,LOWNDES,36032,4424,,1,6654,1,24-11-2025TC001-AL-22898,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36032,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6655,1,24-11-2025TC001-AL-22899,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36040,2000,US,AL,,UNINCORPORATED,LOWNDES,36040,2000,,1,6656,1,24-11-2025TC001-AL-22900,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36043,4604,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6657,1,24-11-2025TC001-AL-22901,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36040,2221,US,AL,,UNINCORPORATED,LOWNDES,36040,2221,,1,6658,1,24-11-2025TC001-AL-22902,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,LOWNDES,36040,2400,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6659,1,24-11-2025TC001-AL-22903,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WHITE HALL,LOWNDES,36040,2800,US,AL,,WHITE HALL,LOWNDES,36040,2800,,1,6660,1,24-11-2025TC001-AL-22904,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,FRANKLIN,MACON,36083,3314,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6661,1,24-11-2025TC001-AL-22905,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,NOTASULGA,MACON,36029,2937,US,AL,,NOTASULGA,MACON,36029,2937,,1,6662,1,24-11-2025TC001-AL-22906,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,SHORTER,MACON,36075,3106,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6663,1,24-11-2025TC001-AL-22907,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,TUSKEGEE,MACON,36083,20,US,AL,,TUSKEGEE,MACON,36083,20,,1,6664,1,24-11-2025TC001-AL-22908,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MACON,36013,3616,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6665,1,24-11-2025TC001-AL-22909,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MACON,36029,2902,US,AL,,UNINCORPORATED,MACON,36029,2902,,1,6666,1,24-11-2025TC001-AL-22910,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MACON,36075,4801,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6667,1,24-11-2025TC001-AL-22911,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,MACON,36029,5147,US,AL,,UNINCORPORATED,MACON,36029,5147,,1,6668,1,24-11-2025TC001-AL-22912,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,MACON,36860,2978,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6669,1,24-11-2025TC001-AL-22913,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
